User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards
1659,Emmanuel Richardson,37,68,1983,2,Male,95873 Madison Boulevard,,Cosby,TN,37722,35.81,-83.25,$11755,$23967,$3880,722,4
1660,Mira Collins,41,72,1978,12,Female,691 Valley Drive,,Brunswick,OH,44212,41.24,-81.82,$23559,$48038,$83238,704,6
1661,Cristian Macron,27,65,1992,10,Male,311 Little Creek Boulevard,,San Francisco,CA,94112,37.72,-122.44,$22549,$45973,$0,777,2
1662,Axl Collins,75,65,1945,2,Male,863 Park Drive,63.0,Zebulon,NC,27597,35.82,-78.31,$19485,$22850,$17453,714,6
1663,Maxine Moore,22,63,1998,1,Female,7902 Norfolk Drive,,Essex,MD,21221,39.3,-76.44,$21017,$42856,$67954,571,1
1664,Dennis Turner,22,66,1997,12,Male,7296 Second Lane,,Cynthiana,KY,41031,38.38,-84.29,$17478,$35635,$16372,713,4
1665,Thea Brown,66,66,1953,5,Female,56 Tenth Boulevard,,Los Angeles,CA,90001,33.97,-118.24,$11649,$24947,$1767,766,4
1666,Zara Chen,74,57,1945,4,Female,826 12th Drive,3.0,Santaquin,UT,84655,39.99,-111.81,$18058,$31792,$28723,647,3
1667,Addyson Xi,23,59,1996,8,Female,2478 El Camino Avenue,,Joaquin,TX,75954,31.96,-94.05,$19119,$38983,$96098,577,1
1668,London Fisher,31,67,1988,4,Female,8862 Ninth Avenue,,North Wales,PA,19454,40.21,-75.27,$35861,$73117,$73557,685,2
1669,Sylvia Butler,59,66,1960,3,Female,8060 Pine Boulevard,,Providence,RI,2903,41.82,-71.41,$30403,$61991,$2151,758,4
1670,Harlee Mitchell,19,65,2000,3,Female,5709 Little Creek Lane,17.0,Detroit,MI,48223,42.38,-83.1,$15790,$32192,$24074,686,2
1671,Chris Hill,36,64,1983,11,Male,2352 Bayview Boulevard,10.0,Orlando,FL,32804,28.5,-81.37,$33078,$67444,$93513,850,1
1672,Kailyn Parker,22,67,1997,10,Female,6179 Eighth Boulevard,8.0,Standish,ME,4084,43.73,-70.55,$22485,$45846,$103277,766,1
1673,Perla Chen,81,70,1938,6,Female,7673 Plum Drive,,Tampa,FL,33617,27.95,-82.48,$18881,$28594,$1821,728,5
1674,Helen Leroux,29,71,1990,10,Female,412 First Boulevard,,Humble,TX,77346,29.99,-95.26,$32943,$67166,$123932,688,2
1675,Christian Lonsdale,47,72,1972,5,Male,38318 West Drive,,Dawsonville,GA,30534,34.42,-84.11,$20581,$41965,$55700,724,2
1676,Yareli Wilson,47,68,1973,1,Female,965 Wessex Street,,La Habra,CA,90631,33.94,-117.95,$23740,$48406,$80441,683,3
1677,Jessie Xi,35,67,1984,11,Female,5223 Lafayette Drive,,Newtown,PA,18940,40.22,-74.93,$50208,$102369,$189558,738,2
1678,Kaitlyn Martinez,66,67,1953,11,Female,289 Ocean View Avenue,,Miami,FL,33193,25.77,-80.2,$17893,$36481,$81550,850,6
1679,Westley Lopez,25,63,1994,11,Male,225 Seventh Avenue,,Osseo,MN,55369,45.11,-93.39,$29872,$60910,$110864,679,2
1680,Kaylee Ward,49,65,1970,11,Female,8893 Littlewood Lane,76.0,Charleston,SC,29403,32.78,-79.99,$17158,$34982,$134631,765,3
1681,Abril Martin,79,57,1940,12,Female,2487 Martin Luther King Drive,38.0,Waipahu,HI,96797,21.39,-158.01,$21314,$32232,$21134,652,5
1682,Andrew Turner,37,69,1983,1,Male,9550 Jefferson Street,7.0,West Bloomfield,MI,48322,42.56,-83.38,$32423,$66111,$98102,771,5
1683,Rose Schmidt,81,59,1938,8,Female,97339 Lake Avenue,3.0,Irvington,NY,10533,41.03,-73.86,$74205,$162709,$5642,542,3
1684,Bryson Peres,46,70,1974,1,Male,3551 Spruce Boulevard,,Des Moines,IA,50313,41.57,-93.61,$18568,$37857,$57727,800,2
1685,Amir Leroux,70,66,1949,7,Male,744 Lafayette Street,,Franklin,TX,77856,31.02,-96.48,$17356,$23082,$23406,638,5
1686,Malcolm Masvidal,83,64,1936,6,Male,873 Summit Street,46.0,Brooklyn,NY,11215,40.64,-73.94,$0,$2,$0,667,6
1687,Lincoln Fox,37,68,1982,9,Male,1723 North Lane,9.0,Stratford,CT,6614,41.2,-73.13,$27589,$56248,$149587,728,4
1688,Rose Adams,18,67,2001,3,Female,356 Plum Boulevard,7.0,Lone Star,TX,75668,32.93,-94.7,$15832,$32281,$80882,630,2
1689,Angelo Cook,85,71,1934,5,Male,2 11th Avenue,,Sumter,SC,29153,33.94,-80.39,$14224,$30451,$93,686,4
1690,Yaretzi Cook,85,62,1934,4,Female,7016 Hillside Lane,,Canton,NC,28716,35.54,-82.84,$16248,$28134,$2081,674,2
1691,Susan Diaz,47,65,1972,12,Female,14780 Plum Lane,72.0,Bronx,NY,10463,40.84,-73.87,$25537,$52065,$98613,828,5
1692,Alivia Ryan,32,67,1987,7,Female,2785 Elm Drive,,Garden Grove,CA,92844,33.76,-117.97,$16289,$33212,$59638,649,1
1693,Axl Powell,52,65,1967,9,Male,858 Martin Luther King Drive,1.0,North Hollywood,CA,91605,34.2,-118.39,$15239,$31070,$86747,708,4
1694,Jaxson Anderson,18,68,2001,11,Male,69524 Valley Lane,,Marion,KY,42064,37.33,-88.07,$14500,$29562,$31509,757,1
1695,Jose Thomas,52,67,1967,10,Male,6785 Essex Lane,,Gaithersburg,MD,20879,39.14,-77.21,$30179,$61532,$26832,683,4
1696,Alivia Cook,18,62,2002,1,Female,91 Essex Lane,,Alamogordo,NM,88310,32.88,-105.95,$15095,$30778,$73680,681,1
1697,Kingsley Neufelder,66,57,1953,10,Male,35 Essex Drive,,Westfield,NC,27053,36.48,-80.61,$15838,$27266,$19798,777,5
1698,Ronan Sullivan,57,69,1962,5,Male,241 Hillside Lane,,Grand Forks,ND,58201,47.91,-97.07,$23910,$48750,$117616,716,5
1699,Cole Murphy,18,67,2002,2,Male,628 Norfolk Avenue,,Arlington,MA,2476,42.41,-71.16,$40694,$82972,$173295,653,1
1700,Jolie Masvidal,21,62,1998,7,Female,288 North Avenue,,New Orleans,LA,70118,30.06,-89.93,$27603,$56280,$81803,760,1
1701,Otto Williams,18,67,2001,4,Male,6445 Ninth Lane,,Lynnwood,WA,98037,47.85,-122.28,$24564,$50086,$51164,776,3
1702,Kyla Thompson,22,69,1997,12,Female,8974 West Lane,,Oklahoma City,OK,73112,35.46,-97.51,$19076,$38892,$50150,705,2
1703,Anika Garcia,47,66,1972,4,Female,9020 North Street,4.0,Decatur,IL,62521,39.85,-88.93,$22153,$45164,$0,730,3
1704,Jamie Rivera,38,66,1981,7,Female,4260 Essex Lane,,Quakertown,PA,18951,40.43,-75.34,$25205,$51391,$94145,656,1
1705,Blake Sadr,54,69,1966,1,Male,112 Burns Lane,,Massillon,OH,44646,40.78,-81.52,$20783,$42379,$136748,692,3
1706,Santiago Cruz,49,62,1970,8,Male,344 Birch Street,9.0,Denison,IA,51442,42.01,-95.34,$16673,$33995,$46102,531,1
1707,Hezekiah Howard,18,65,2002,1,Male,822 Ocean View Lane,27.0,Baldwin Park,CA,91706,34.09,-117.96,$15775,$32165,$25778,689,1
1708,Adley Rivera,54,67,1965,5,Female,984 Eighth Avenue,8.0,Old Saybrook,CT,6475,41.29,-72.36,$30281,$61740,$126015,583,2
1709,Analia Collins,86,69,1933,11,Female,235 Fourth Street,8.0,Hattiesburg,MS,39401,31.31,-89.3,$14383,$9678,$812,688,6
1710,Macy Anwar,46,73,1974,2,Female,2794 Seventh Drive,2.0,Millington,TN,38053,35.33,-89.88,$19115,$38971,$0,784,3
1711,Nico Brown,85,71,1934,7,Male,5993 12th Lane,,Lubbock,TX,79403,33.57,-101.87,$12187,$12826,$1550,734,5
1712,Keith Labelle,77,60,1942,6,Male,766 Mountain View Drive,1.0,Mission,TX,78572,26.21,-98.31,$14275,$22104,$20031,670,3
1713,Serenity Foster,23,71,1996,10,Female,533 Fourth Street,,Fair Oaks,CA,95628,38.65,-121.25,$27548,$56168,$186534,703,3
1714,Arthur White,18,65,2002,2,Male,6638 Summit Lane,,Asheville,NC,28803,35.57,-82.54,$22223,$45313,$21488,716,2
1715,Jemma Thomas,53,65,1966,12,Female,1540 El Camino Avenue,6.0,West Palm Beach,FL,33406,26.74,-80.12,$18205,$37119,$55010,718,5
1716,Isla Ramirez,25,67,1995,1,Female,8482 Elm Lane,,Palmer,TX,75152,32.42,-96.67,$21032,$42883,$65917,807,3
1717,Noa King,53,58,1966,11,Female,6733 Third Boulevard,,Elyria,OH,44035,41.37,-82.1,$18110,$36925,$89762,721,5
1718,Roy Martinez,32,64,1987,7,Male,2783 Washington Avenue,2.0,East Northport,NY,11731,40.87,-73.32,$33338,$67976,$105337,747,3
1719,Madeline El-Mafouk,27,65,1993,2,Female,711 Norfolk Drive,7.0,Wellsville,OH,43968,40.6,-80.65,$16314,$33266,$0,693,5
1720,Tessa Baker,25,60,1994,5,Female,4386 El Camino Boulevard,,Jacksonville,FL,32218,30.33,-81.65,$19382,$39520,$61310,595,2
1721,Jamal Brooks,27,65,1992,3,Male,900 Norfolk Avenue,10.0,Greenwood,IN,46143,39.61,-86.11,$25773,$52550,$140825,710,1
1722,Dallas Fernandez,51,62,1968,3,Female,54870 Lexington Drive,6.0,Miami,FL,33134,25.77,-80.2,$31625,$64481,$114394,627,5
1723,Aubrie Roman,55,67,1964,3,Female,1442 Mill Avenue,2.0,Fayetteville,NC,28314,35.05,-78.87,$17789,$36270,$73779,769,5
1724,Jaxon Russell,31,57,1989,2,Male,35 Rose Boulevard,,San Jose,CA,95131,37.38,-121.9,$37677,$76820,$159137,819,2
1725,Jacoby Long,65,62,1954,5,Male,3216 Ninth Drive,,Wichita,KS,67212,37.68,-97.34,$22638,$49817,$26928,600,2
1726,Nicole Macron,67,71,1952,8,Female,1429 Summit Drive,5.0,Parkville,MD,21234,39.38,-76.55,$23096,$47087,$92489,820,5
1727,Melany Bailey,66,66,1953,7,Female,330 Martin Luther King Lane,,Angier,NC,27501,35.51,-78.73,$18340,$36052,$6602,767,4
1728,Matias Stewart,29,71,1990,5,Male,4673 Washington Avenue,,Selma,AL,36703,32.41,-87.03,$12474,$25434,$0,698,2
1729,Colten Nelson,41,70,1978,9,Male,2397 Madison Avenue,,Lyman,SC,29365,34.95,-82.12,$18857,$38450,$51430,850,1
1730,Noe Gutierrez,38,67,1981,3,Male,909 Eighth Street,,Milpitas,CA,95035,37.44,-121.87,$33758,$68827,$35669,755,2
1731,Reuben Torres,64,63,1956,2,Male,8146 Third Avenue,,Katy,TX,77450,29.79,-95.82,$0,$399,$323,729,3
1732,Paxton Carter,71,56,1949,1,Male,793 Norfolk Avenue,,Ocala,FL,34476,29.18,-82.13,$12992,$17775,$11520,746,1
1733,Dimitri Schmidt,64,67,1955,11,Male,28 West Lane,,Aurora,IL,60505,41.76,-88.29,$14200,$28954,$41461,636,2
1734,Sutton Sullivan,83,67,1936,3,Male,308 Second Boulevard,,Los Altos,CA,94024,37.34,-122.11,$76725,$82009,$6229,764,8
1735,Kaleb Price,50,69,1970,2,Male,9190 Sussex Lane,,Gresham,OR,97080,45.47,-122.37,$22599,$46077,$135862,639,3
1736,Romeo Wood,36,65,1983,3,Male,296 Pine Boulevard,,Wethersfield,CT,6109,41.7,-72.67,$28557,$58225,$101148,685,3
1737,Breanna Robinson,20,64,2000,1,Female,6877 Jefferson Drive,,Mays Landing,NJ,8330,39.45,-74.72,$23298,$47504,$65156,706,1
1738,Maya Bennett,58,67,1961,6,Female,91 Jefferson Drive,514.0,Bowling Green,KY,42103,36.97,-86.44,$26567,$54166,$0,707,5
1739,Annabel King,54,66,1965,12,Female,294 Bayview Lane,4.0,Memphis,TN,38104,35.1,-90.0,$28570,$58248,$107130,728,4
1740,Caleb Masvidal,30,70,1989,4,Male,4328 Forest Boulevard,,Fort Lauderdale,FL,33316,26.14,-80.13,$45143,$92046,$6658,681,2
1741,Pedro Gonzalez,53,66,1966,12,Male,153 Wessex Drive,,Sarasota,FL,34243,27.33,-82.54,$19983,$40745,$18371,718,4
1742,Raelyn Carter,71,68,1948,7,Female,9854 Park Lane,,Burke,VA,22015,38.78,-77.27,$35563,$87659,$0,779,4
1743,Sergio Stewart,29,64,1990,5,Male,5537 Forest Lane,,Sacramento,CA,95818,38.55,-121.49,$31184,$63583,$200435,635,1
1744,Jaxxon Wright,58,66,1962,1,Male,735 Forest Avenue,,Alhambra,CA,91803,34.07,-118.14,$20059,$40900,$64420,678,3
1745,Saanvi Flores,67,67,1952,7,Female,728 Sixth Avenue,,Oakfield,NY,14125,43.06,-78.27,$17665,$43070,$14135,726,4
1746,Malik Scott,54,67,1966,1,Male,41 Grant Drive,,Montgomery,AL,36104,32.35,-86.28,$11703,$23863,$83430,536,2
1747,Rodney King,92,67,1927,6,Male,619 North Avenue,,Danville,NH,3819,42.91,-71.12,$26541,$56099,$933,751,6
1748,Lyanna Ajami,32,65,1988,1,Female,219 Federal Street,,Dickinson,TX,77539,29.45,-95.06,$24217,$49374,$108192,706,2
1749,Preston Fu,20,66,1999,7,Male,3404 Main Lane,82.0,Cranberry Twp,PA,16066,40.71,-80.1,$35188,$71750,$117124,697,3
1750,Aria Rogers,20,66,1999,7,Female,75 Third Avenue,,West Chester,OH,45069,39.33,-84.4,$31920,$65082,$88347,850,1
1751,Colton Fox,18,65,2002,1,Male,33 Lafayette Lane,178.0,Balch Springs,TX,75180,32.76,-96.59,$14245,$29047,$36835,786,1
1752,Brody King,43,68,1976,6,Male,125 Plum Drive,1.0,Hawthorne,CA,90250,33.91,-118.34,$19153,$39052,$65861,804,4
1753,Rivka Taylor,94,65,1926,1,Female,4570 Valley Stream Lane,236.0,Wauconda,IL,60084,42.26,-88.13,$28147,$40787,$1574,782,6
1754,Belen Stewart,22,64,1997,12,Female,109 El Camino Avenue,,Houston,TX,77093,29.76,-95.38,$11219,$22876,$36157,685,2
1755,Gabriela Davis,61,60,1958,3,Female,8301 Tenth Drive,,Medford,OR,97504,42.33,-122.79,$18961,$30359,$16552,758,2
1756,Samira Ross,47,66,1972,6,Female,6613 Hill Drive,,Williamsburg,KY,40769,36.73,-84.16,$12814,$26130,$54290,498,1
1757,Barrett Schmidt,59,66,1960,9,Male,910 Eighth Drive,,Houston,TX,77056,29.76,-95.38,$95039,$193768,$150896,686,5
1758,Elian Fernandez,32,67,1987,8,Male,3525 Second Lane,,Lynwood,CA,90262,33.92,-118.2,$13632,$27795,$72318,701,4
1759,Genesis Jones,53,66,1967,2,Female,919 Oak Boulevard,,Northport,AL,35476,33.24,-87.59,$15540,$31688,$66776,605,3
1760,Colt Cook,36,66,1983,8,Male,430 Grant Boulevard,,York,NE,68467,40.87,-97.59,$18024,$36753,$33657,684,4
1761,Alfredo Cruz,63,62,1956,8,Male,9 Mill Drive,,Cocoa,FL,32926,28.37,-80.75,$19018,$12796,$22192,644,3
1762,Livia Stewart,32,65,1987,8,Female,635 East Drive,,Blackwell,OK,74631,36.8,-97.29,$15077,$30737,$35858,815,2
1763,Achilles Schmidt,30,62,1989,12,Male,9207 Madison Boulevard,,Germantown,MD,20876,39.17,-77.26,$31555,$64340,$94513,637,1
1764,Brylee Price,50,74,1969,4,Female,818 12th Lane,,Vincentown,NJ,8088,39.8,-74.62,$28433,$57975,$34570,773,4
1765,Devin Roberts,30,67,1989,7,Male,774 Park Lane,,Chilton,WI,53014,44.02,-88.16,$19382,$39520,$53896,772,1
1766,Ashlyn Scott,59,68,1960,3,Female,5238 Park Street,10.0,Union City,NJ,7087,40.76,-74.03,$16770,$34190,$39242,810,7
1767,Madison Neufelder,28,64,1991,10,Female,5225 Bayview Street,,Los Angeles,CA,90007,34.02,-118.28,$13002,$26513,$32620,604,1
1768,Adrianna Cook,78,66,1941,11,Female,3863 Pine Street,3.0,Valdosta,GA,31601,30.84,-83.27,$12672,$8526,$3723,684,3
1769,Kyra Gao,40,63,1980,2,Female,5191 Grant Drive,6728.0,Mount Pleasant,NC,28124,35.4,-80.43,$20041,$40867,$50449,694,2
1770,Oakley Taylor,34,62,1985,10,Male,801 River Street,,Summerville,GA,30747,34.47,-85.34,$14514,$29594,$47766,792,1
1771,Lorelai Brown,35,65,1984,3,Female,1496 Rose Street,,Los Angeles,CA,90006,34.04,-118.29,$11395,$23238,$31661,611,2
1772,Addison Faraday,49,68,1970,12,Female,9639 Third Boulevard,,Monaca,PA,15061,40.68,-80.27,$20142,$41071,$124139,685,1
1773,Winter Clark,65,62,1955,2,Female,230 Plum Avenue,,O Fallon,MO,63366,38.78,-90.7,$25350,$17056,$29112,667,5
1774,Lainey Brooks,36,66,1983,3,Female,1644 Park Avenue,,Newark,DE,19711,39.67,-75.75,$31719,$64672,$56485,695,4
1775,Kadence Morales,62,60,1957,6,Female,171 Catherine Lane,58.0,Clovis,CA,93612,36.81,-119.71,$17301,$26975,$17212,673,2
1776,Camilla Bailey,30,65,1989,4,Female,2328 Little Creek Avenue,,Philadelphia,PA,19133,39.95,-75.16,$10016,$20424,$14743,770,3
1777,Deborah Clark,60,67,1959,10,Female,8179 Valley Stream Drive,,Holly,MI,48442,42.79,-83.62,$22680,$46244,$108449,814,5
1778,Perla Phillips,38,65,1981,11,Female,9324 Catherine Street,13.0,Arnold,MO,63010,38.42,-90.36,$21744,$44334,$55173,684,5
1779,Magnus Brooks,63,68,1956,6,Male,547 West Drive,,Port Chester,NY,10573,41.0,-73.66,$35269,$71909,$44190,712,3
1780,Renee Williams,66,69,1953,5,Female,211 Valley Street,,Mendham,NJ,7945,40.76,-74.59,$91180,$185909,$461854,621,5
1781,Achilles Edwards,76,65,1943,7,Male,2012 Forest Avenue,,Hickory,NC,28602,35.73,-81.32,$17850,$21867,$21103,759,2
1782,Briar Gomez,40,61,1979,12,Female,1943 Birch Street,,North Lawrence,OH,44666,40.84,-81.63,$21201,$43229,$96831,685,2
1783,Layne Mitchell,64,64,1956,2,Male,106 Littlewood Drive,10.0,Houston,TX,77067,29.76,-95.38,$15401,$24420,$14460,685,1
1784,Aubree Hill,54,66,1966,1,Female,2206 South Drive,,Brooksville,FL,34601,28.55,-82.39,$15524,$31655,$46405,623,1
1785,Collins Lewis,84,64,1936,1,Female,4819 Martin Luther King Drive,8.0,North Andover,MA,1845,42.7,-71.11,$41665,$66745,$682,718,3
1786,Keenan Allen,22,65,1997,4,Male,4932 South Boulevard,,Moorhead,MN,56560,46.86,-96.75,$20214,$41214,$130538,763,1
1787,Moshe Martin,49,64,1970,6,Male,5642 Bayview Avenue,,Albuquerque,NM,87114,35.11,-106.62,$24403,$49756,$70744,705,1
1788,Milan Faraday,66,63,1953,6,Male,5807 Lincoln Street,5.0,Warner Robins,GA,31093,32.61,-83.63,$15334,$28104,$12054,751,3
1789,Mckenna Braun,54,68,1965,3,Female,336 Catherine Lane,,Highland,MI,48357,42.63,-83.61,$25838,$52680,$87082,835,5
1790,Aylin Myers,61,66,1958,3,Female,7360 Lexington Drive,,Jeffersonville,KY,40337,37.96,-83.82,$13602,$27733,$21785,765,3
1791,Brycen Adams,61,63,1959,2,Male,3270 Grant Avenue,88.0,Geneva,IN,46740,40.59,-84.95,$10493,$21397,$54771,812,4
1792,Shiloh Martin,47,70,1972,10,Male,9070 West Street,,Rancho Cucamonga,CA,91730,34.09,-117.58,$24603,$50163,$97188,761,4
1793,Mckenna Wilson,25,69,1994,5,Female,309 River Avenue,70.0,Hancock,WI,54943,44.13,-89.52,$13210,$26939,$69587,752,1
1794,Silas Kelly,52,69,1967,10,Male,653 Mill Street,,Minneapolis,MN,55421,44.96,-93.26,$20662,$42129,$101742,758,4
1795,Jewel Perry,48,66,1971,12,Female,33 North Avenue,342.0,Palisades Park,NJ,7650,40.84,-73.99,$22278,$45422,$83940,689,4
1796,Alessandro Davis,37,66,1982,12,Male,550 Forest Street,,Helena,MT,59601,46.51,-112.12,$20305,$41401,$71180,580,1
1797,Abigail Morales,19,63,2000,6,Female,534 Second Lane,,San Diego,CA,92126,32.88,-117.13,$27394,$55854,$111042,782,1
1798,Nyla Fernandez,66,67,1953,11,Female,1426 Fifth Avenue,,Strafford,NH,3884,43.32,-71.18,$24779,$50523,$98763,578,1
1799,Melvin Brown,73,67,1946,3,Male,2834 West Street,,Mobile,AL,36695,30.68,-88.04,$25381,$48060,$17440,581,3
1800,Skyler Robinson,40,64,1979,10,Male,344 11th Street,5.0,Brownsville,TX,78520,25.92,-97.48,$12684,$25861,$42050,607,3
1801,Monserrat Schmidt,29,66,1990,3,Female,685 Jefferson Avenue,5.0,Jersey City,NJ,7307,40.71,-74.06,$21916,$44688,$88092,716,3
1802,Charli Neufelder,41,69,1979,1,Female,8676 River Avenue,,Rosedale,NY,11422,40.66,-73.73,$24412,$49776,$17352,684,3
1803,Owen Roman,21,62,1998,10,Male,5 Lafayette Avenue,,Hudson,OH,44236,41.24,-81.45,$42201,$86042,$165447,701,2
1804,Dane Morales,27,65,1993,1,Male,2282 Main Drive,,Belleville,IL,62223,38.53,-90.0,$23778,$48484,$63561,775,4
1805,Kaysen Baker,54,62,1965,5,Male,703 12th Street,,Drums,PA,18222,41.01,-75.99,$23450,$47814,$92020,720,2
1806,Tara Anwar,20,69,1999,8,Female,621 Fifth Boulevard,1.0,Baker,LA,70714,30.58,-91.15,$17440,$35559,$59164,672,2
1807,Dallas Murphy,38,65,1981,7,Male,5661 Forest Avenue,,Le Mars,IA,51031,42.78,-96.16,$19853,$40478,$76392,718,3
1808,Brady Gomez,45,67,1974,3,Male,4391 Lexington Lane,,Charlotte,NC,28215,35.19,-80.83,$17817,$36323,$65525,700,3
1809,Luciana Faraday,34,66,1985,3,Female,404 Main Lane,3.0,Billings,MT,59102,45.76,-108.57,$20231,$41249,$42268,695,2
1810,Guillermo Morales,62,61,1957,9,Male,641 Martin Luther King Avenue,,Bernalillo,NM,87004,35.31,-106.55,$15966,$29769,$14542,693,3
1811,Magdalena Gray,23,66,1996,3,Female,459 East Avenue,7.0,Atherton,CA,94027,37.44,-122.2,$150583,$307018,$516263,745,2
1812,Erick Reed,20,66,1999,11,Male,1693 Spruce Street,,Jackson,MI,49203,42.24,-84.4,$17783,$36264,$99582,725,1
1813,Rosemary Sanders,36,69,1983,4,Female,478 East Drive,,Scottsdale,AZ,85260,33.61,-111.89,$36300,$74016,$85204,702,2
1814,Opal Ward,46,69,1973,12,Female,515 South Street,,Cleveland,OH,44118,41.47,-81.67,$27250,$55565,$34039,731,2
1815,Aden Ward,31,63,1988,6,Male,8486 Catherine Street,,Blacksburg,VA,24060,37.23,-80.42,$24640,$50242,$84457,722,2
1816,Brock Ramirez,43,67,1976,4,Male,881 Plum Street,,Woodbine,NJ,8270,39.22,-74.8,$22697,$46278,$51243,791,4
1817,Darren Turner,31,63,1988,5,Male,6692 Lake Street,,Taylorsville,KY,40071,38.03,-85.34,$21444,$43724,$53853,514,1
1818,Amia Leroux,18,66,2001,4,Female,724 Essex Drive,,Louisville,KY,40207,38.22,-85.74,$31636,$64504,$69041,695,3
1819,Edith Burns,42,67,1978,2,Female,66 Norfolk Avenue,,Choctaw,OK,73020,35.48,-97.26,$21884,$44624,$102882,611,1
1820,Stefan Thomas,49,58,1970,12,Male,469 Catherine Avenue,,San Antonio,TX,78209,29.45,-98.5,$36852,$75137,$175263,631,1
1821,Brantley Russell,70,65,1949,3,Male,6339 Lafayette Avenue,,Carpinteria,CA,93014,34.39,-119.51,$21191,$36724,$16437,701,4
1822,Lance Reyes,61,66,1958,4,Male,747 Rose Drive,,Concord,NC,28027,35.4,-80.59,$25299,$51581,$35134,810,5
1823,Dustin Williams,47,63,1972,11,Male,305 Elm Street,81.0,Franconia,NH,3580,44.22,-71.74,$21159,$43144,$54157,628,3
1824,Josephine Chen,91,67,1929,1,Female,365 Mountain View Boulevard,363.0,Donaldsonville,LA,70346,30.09,-90.99,$16474,$27150,$2007,737,1
1825,Simeon Flores,47,67,1972,5,Male,166 12th Street,,Annandale,VA,22003,38.83,-77.21,$30622,$62432,$95799,741,5
1826,Jovanni El-Mafouk,18,67,2001,11,Male,62 East Boulevard,,Fontana,CA,92335,34.08,-117.46,$13739,$28006,$19518,703,2
1827,Trey Jackson,62,65,1957,10,Male,8915 Sixth Avenue,,Marietta,GA,30062,33.95,-84.54,$33093,$67470,$93795,804,6
1828,Sarai Brown,18,75,2002,1,Female,76 Federal Avenue,,Manhattan,KS,66503,39.19,-96.59,$25658,$52315,$109513,774,4
1829,Joyce Fisher,20,73,1999,8,Female,6030 Third Lane,76.0,Attleboro,MA,2703,41.93,-71.29,$26693,$54424,$92199,687,1
1830,Rylan Morgan,22,66,1997,7,Male,90072 George Drive,,Mulvane,KS,67110,37.48,-97.24,$22195,$45254,$75758,850,2
1831,Hannah Adams,34,68,1985,7,Female,90 El Camino Avenue,,Buffalo,NY,14210,42.88,-78.85,$15461,$31525,$57818,686,2
1832,Amiya Davis,44,67,1975,3,Female,5380 12th Boulevard,,Hot Springs National Park,AR,71913,34.5,-93.05,$15857,$32330,$97190,835,4
1833,Griffin King,30,74,1989,9,Male,7154 Lafayette Drive,,Las Cruces,NM,88005,32.33,-106.75,$16670,$33993,$45149,602,4
1834,Paulina Jones,40,70,1979,7,Female,903 Norfolk Boulevard,,Mobile,AL,36610,30.68,-88.04,$9284,$18935,$43928,658,3
1835,Haley Sanders,73,60,1946,8,Female,658 Plum Avenue,7.0,Fort Lauderdale,FL,33309,26.14,-80.13,$21084,$42593,$16083,703,2
1836,Ronan Morgan,21,72,1998,6,Male,21 Birch Drive,,Saint Louis,MO,63119,38.63,-90.24,$31909,$65058,$157708,746,1
1837,Lainey Taylor,50,71,1969,7,Female,312 Burns Boulevard,,Chesapeake,VA,23321,36.67,-76.3,$24312,$49570,$43645,752,5
1838,Alora White,47,65,1972,12,Female,112 Elm Avenue,844.0,North Hollywood,CA,91606,34.18,-118.39,$16892,$34441,$907,725,4
1839,Bailee Labelle,30,65,1989,7,Female,352 Hill Lane,,Vancouver,WA,98663,45.65,-122.66,$20649,$42101,$70460,685,1
1840,Kelsey Burns,71,69,1949,1,Female,836 Summit Boulevard,1677.0,Candor,NY,13743,42.23,-76.34,$18323,$40516,$6908,698,5
1841,Curtis Roman,33,71,1986,11,Male,87 Ocean Avenue,,Dearborn,MI,48126,42.31,-83.21,$11773,$24009,$19085,811,4
1842,Elijah Wilson,33,66,1987,2,Male,515 Spruce Boulevard,,Wyoming,MI,49519,42.89,-85.72,$18431,$37579,$59201,710,2
1843,Leighton Cook,53,68,1967,2,Female,9458 Park Boulevard,,El Cajon,CA,92021,32.84,-116.88,$20673,$42152,$55576,751,1
1844,Zoe Adams,63,72,1956,7,Female,457 Summit Lane,,Parma,MO,63870,36.61,-89.81,$11636,$23725,$47647,710,5
1845,Joanna Harris,21,69,1998,9,Female,89 Oak Lane,,Buffalo,NY,14215,42.88,-78.85,$14456,$29475,$48741,722,1
1846,Adalyn Sanchez,82,68,1937,5,Female,6577 Catherine Lane,,Santa Barbara,CA,93101,34.41,-119.7,$23071,$34903,$1336,630,1
1847,Quincy Fox,39,67,1980,5,Male,9995 Pine Avenue,,Middletown,OH,45042,39.5,-84.37,$19293,$39336,$43747,690,3
1848,Chloe Nguyen,32,74,1987,5,Female,412 Fifth Boulevard,,New York,NY,10002,40.71,-73.99,$19744,$40256,$0,719,2
1849,Marcus Ramirez,18,65,2002,2,Male,6039 Valley Stream Street,,Petaluma,CA,94954,38.23,-122.56,$26752,$54547,$92901,751,1
